timestamp_utc,load_mwh,hedge_unhedged_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,R_DA_UNHEDGED,R_DA_COARSE_CAL,R_DA_GRANULAR,day_ahead_price_eur_mwh
2024-11-12T23:00:00Z,0.7774449999999997,0.0,1.0979940165499638,1.1640371933108506,0.7774449999999997,-0.32054901654996404,-0.38659219331085093,117.15
2024-11-12T23:15:00Z,0.706873,0.0,1.0979940165499638,1.1640371933108506,0.706873,-0.3911210165499638,-0.4571641933108507,117.15
2024-11-12T23:30:00Z,0.6449819999999999,0.0,1.0979940165499638,1.1640371933108506,0.6449819999999999,-0.4530120165499638,-0.5190551933108507,117.15
2024-11-12T23:45:00Z,0.592458,0.0,1.0979940165499638,1.1640371933108506,0.592458,-0.5055360165499637,-0.5715791933108506,117.15
2024-11-13T00:00:00Z,0.5531330000000001,0.0,1.0979940165499638,1.1640371933108506,0.5531330000000001,-0.5448610165499637,-0.6109041933108506,111.71
2024-11-13T00:15:00Z,0.5252079999999999,0.0,1.0979940165499638,1.1640371933108506,0.5252079999999999,-0.5727860165499639,-0.6388291933108508,111.71
2024-11-13T00:30:00Z,0.506467,0.0,1.0979940165499638,1.1640371933108506,0.506467,-0.5915270165499638,-0.6575701933108506,111.71
2024-11-13T00:45:00Z,0.493814,0.0,1.0979940165499638,1.1640371933108506,0.493814,-0.6041800165499638,-0.6702231933108507,111.71
2024-11-13T01:00:00Z,0.485222,0.0,1.0979940165499638,1.1640371933108506,0.485222,-0.6127720165499637,-0.6788151933108506,107.85
2024-11-13T01:15:00Z,0.4789179999999999,0.0,1.0979940165499638,1.1640371933108506,0.4789179999999999,-0.6190760165499638,-0.6851191933108507,107.85
2024-11-13T01:30:00Z,0.475899,0.0,1.0979940165499638,1.1640371933108506,0.475899,-0.6220950165499637,-0.6881381933108506,107.85
2024-11-13T01:45:00Z,0.4725369999999999,0.0,1.0979940165499638,1.1640371933108506,0.4725369999999999,-0.6254570165499639,-0.6915001933108508,107.85
2024-11-13T02:00:00Z,0.4697459999999999,0.0,1.0979940165499638,1.1640371933108506,0.4697459999999999,-0.6282480165499639,-0.6942911933108508,107.45
2024-11-13T02:15:00Z,0.4687649999999999,0.0,1.0979940165499638,1.1640371933108506,0.4687649999999999,-0.6292290165499639,-0.6952721933108508,107.45
2024-11-13T02:30:00Z,0.46792,0.0,1.0979940165499638,1.1640371933108506,0.46792,-0.6300740165499638,-0.6961171933108506,107.45
2024-11-13T02:45:00Z,0.470852,0.0,1.0979940165499638,1.1640371933108506,0.470852,-0.6271420165499637,-0.6931851933108506,107.45
2024-11-13T03:00:00Z,0.4758729999999999,0.0,1.0979940165499638,1.1640371933108506,0.4758729999999999,-0.6221210165499639,-0.6881641933108508,110.63
2024-11-13T03:15:00Z,0.4843079999999999,0.0,1.0979940165499638,1.1640371933108506,0.4843079999999999,-0.6136860165499638,-0.6797291933108507,110.63
2024-11-13T03:30:00Z,0.4936939999999999,0.0,1.0979940165499638,1.1640371933108506,0.4936939999999999,-0.6043000165499639,-0.6703431933108508,110.63
2024-11-13T03:45:00Z,0.504168,0.0,1.0979940165499638,1.1640371933108506,0.504168,-0.5938260165499638,-0.6598691933108507,110.63
