timestamp_utc,load_mwh,hedge_coarse_cal_mwh,hedge_granular_mwh,hedge_unhedged_mwh
2024-02-02T23:15:00Z,0.8849319999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T23:30:00Z,0.8641049999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-02T23:45:00Z,0.8383119999999998,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T00:00:00Z,0.7959379999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T00:15:00Z,0.7434679999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T00:30:00Z,0.689669,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T00:45:00Z,0.6421709999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T01:00:00Z,0.608746,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T01:15:00Z,0.588156,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T01:30:00Z,0.576199,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T01:45:00Z,0.568147,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T02:00:00Z,0.561874,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T02:15:00Z,0.557186,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T02:30:00Z,0.5528919999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T02:45:00Z,0.548852,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T03:00:00Z,0.5460929999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T03:15:00Z,0.5437169999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T03:30:00Z,0.5426909999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T03:45:00Z,0.544377,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T04:00:00Z,0.5487409999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T04:15:00Z,0.5578019999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T04:30:00Z,0.5737019999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T04:45:00Z,0.599523,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T05:00:00Z,0.6374789999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T05:15:00Z,0.689319,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T05:30:00Z,0.756915,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T05:45:00Z,0.8396629999999999,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T06:00:00Z,0.940221,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T06:15:00Z,1.055826,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T06:30:00Z,1.183183,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T06:45:00Z,1.318006,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T07:00:00Z,1.4573040000000002,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T07:15:00Z,1.592837,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T07:30:00Z,1.714436,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T07:45:00Z,1.812438,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T08:00:00Z,1.8811,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T08:15:00Z,1.924843,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T08:30:00Z,1.950858,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T08:45:00Z,1.966873,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T09:00:00Z,1.979083,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T09:15:00Z,1.990995,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T09:30:00Z,2.003255,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T09:45:00Z,2.018485,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T10:00:00Z,2.038083,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T10:15:00Z,2.060837,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T10:30:00Z,2.087714,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T10:45:00Z,2.116984,1.0979940165499635,1.2332728517621387,0.0
2024-02-03T11:00:00Z,2.146523,1.0979940165499635,1.2332728517621387,0.0
