timestamp_utc,HB,GB,LB,total
2024-06-29T00:30:00Z,0.3577,0.10123799999999998,0.026624,0.485562
2024-06-29T00:45:00Z,0.3535,0.10034399999999997,0.026325999999999995,0.48017
2024-06-29T01:00:00Z,0.350035,0.09974999999999998,0.026076,0.475861
2024-06-29T01:15:00Z,0.347935,0.09944999999999998,0.025825999999999998,0.473211
2024-06-29T01:30:00Z,0.347235,0.0996,0.025627999999999998,0.47246299999999997
2024-06-29T01:45:00Z,0.347235,0.10034399999999997,0.025377999999999998,0.472957
2024-06-29T02:00:00Z,0.348635,0.10138799999999998,0.025177999999999996,0.47520099999999993
2024-06-29T02:15:00Z,0.350735,0.10288199999999996,0.025027999999999998,0.478645
2024-06-29T02:30:00Z,0.3528,0.10436999999999998,0.024929999999999997,0.4821
2024-06-29T02:45:00Z,0.3535,0.10586399999999996,0.024929999999999997,0.48429399999999995
2024-06-29T03:00:00Z,0.3535,0.10705799999999997,0.025077999999999996,0.48563599999999996
2024-06-29T03:15:00Z,0.3542,0.10795199999999998,0.025377999999999998,0.48753
2024-06-29T03:30:00Z,0.359065,0.10854599999999998,0.025775999999999997,0.493387
2024-06-29T03:45:00Z,0.370895,0.10869599999999997,0.026325999999999995,0.505917
2024-06-29T04:00:00Z,0.39109,0.10884599999999996,0.027121999999999997,0.5270579999999999
2024-06-29T04:15:00Z,0.420315,0.11018999999999995,0.028519999999999997,0.559025
2024-06-29T04:30:00Z,0.457905,0.11480999999999998,0.031011999999999998,0.603727
2024-06-29T04:45:00Z,0.503825,0.12405599999999996,0.0351,0.6629809999999999
2024-06-29T05:00:00Z,0.55671,0.13911599999999996,0.041083999999999996,0.7369100000000001
2024-06-29T05:15:00Z,0.61586,0.15834599999999996,0.048561999999999994,0.8227679999999999
2024-06-29T05:30:00Z,0.677775,0.17966999999999997,0.056937999999999996,0.9143830000000001
2024-06-29T05:45:00Z,0.741125,0.20054399999999994,0.065564,1.007233
2024-06-29T06:00:00Z,0.8044400000000002,0.21947999999999995,0.07389,1.0978100000000002
2024-06-29T06:15:00Z,0.8656900000000001,0.23528399999999994,0.08116999999999999,1.1821439999999999
2024-06-29T06:30:00Z,0.92414,0.24781199999999995,0.086654,1.258606
2024-06-29T06:45:00Z,0.979125,0.256308,0.089596,1.325029
2024-06-29T07:00:00Z,1.02851,0.26092799999999994,0.08954599999999999,1.378984
2024-06-29T07:15:00Z,1.071665,0.2625719999999999,0.08720199999999999,1.421439
2024-06-29T07:30:00Z,1.105755,0.26286599999999993,0.083364,1.451985
2024-06-29T07:45:00Z,1.129415,0.26331599999999994,0.07897599999999999,1.4717069999999999
2024-06-29T08:00:00Z,1.141945,0.2649539999999999,0.07483799999999999,1.4817369999999999
2024-06-29T08:15:00Z,1.14611,0.26749199999999995,0.07149599999999999,1.485098
2024-06-29T08:30:00Z,1.14821,0.27032399999999995,0.06935399999999999,1.4878879999999999
2024-06-29T08:45:00Z,1.152375,0.2730059999999999,0.06880399999999999,1.4941849999999999
2024-06-29T09:00:00Z,1.162805,0.2749439999999999,0.070002,1.5077509999999998
2024-06-29T09:15:00Z,1.178835,0.27613799999999994,0.07199599999999999,1.526969
2024-06-29T09:30:00Z,1.199695,0.2762879999999999,0.073542,1.5495249999999998
2024-06-29T09:45:00Z,1.221955,0.2758379999999999,0.073442,1.5712349999999997
2024-06-29T10:00:00Z,1.245615,0.2744999999999999,0.07079799999999999,1.5909129999999998
2024-06-29T10:15:00Z,1.26581,0.2719619999999999,0.06636199999999999,1.604134
2024-06-29T10:30:00Z,1.27834,0.26793599999999995,0.061175999999999994,1.6074519999999999
2024-06-29T10:45:00Z,1.27974,0.2619719999999999,0.056339999999999994,1.598052
2024-06-29T11:00:00Z,1.26721,0.25362599999999996,0.0527,1.5735359999999998
2024-06-29T11:15:00Z,1.24355,0.24318599999999993,0.050157999999999994,1.5368939999999998
2024-06-29T11:30:00Z,1.211525,0.2305139999999999,0.04826199999999999,1.4903009999999999
2024-06-29T11:45:00Z,1.176035,0.21590399999999996,0.046667999999999994,1.4386069999999997
2024-06-29T12:00:00Z,1.139145,0.19964999999999997,0.04502199999999999,1.3838169999999999
2024-06-29T12:15:00Z,1.105755,0.18295199999999995,0.04342599999999999,1.332133
2024-06-29T12:30:00Z,1.07583,0.16699799999999995,0.04207999999999999,1.284908
2024-06-29T12:45:00Z,1.05427,0.15327599999999997,0.041083999999999996,1.24863
2024-06-29T13:00:00Z,1.04104,0.14269199999999996,0.040633999999999997,1.224366
2024-06-29T13:15:00Z,1.034075,0.13478999999999997,0.040533999999999994,1.2093990000000001
2024-06-29T13:30:00Z,1.02991,0.12882599999999997,0.040583999999999995,1.19932
2024-06-29T13:45:00Z,1.025045,0.12405599999999996,0.040633999999999997,1.189735
2024-06-29T14:00:00Z,1.01738,0.11972999999999996,0.040533999999999994,1.177644
2024-06-29T14:15:00Z,1.009015,0.11600399999999997,0.040533999999999994,1.165553
2024-06-29T14:30:00Z,1.002785,0.11317199999999995,0.040783999999999994,1.156741
2024-06-29T14:45:00Z,1.002085,0.11137799999999998,0.041581999999999994,1.1550449999999999
2024-06-29T15:00:00Z,1.00835,0.11093399999999998,0.043177999999999994,1.1624619999999999
2024-06-29T15:15:00Z,1.022245,0.11152799999999997,0.04572,1.1794930000000001
2024-06-29T15:30:00Z,1.04384,0.11272199999999997,0.04946,1.2060220000000001
